lore_text,mechanics_text
"Halo Seraphim — Elites of Eye/Stone Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Lord — Elites of Veil/Wind Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Rune Khan — Elites of Veil/Oath Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Halo Regent — Elites of Stone/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Stone/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Void King — Elites of Wind/Eye Duality.
A high presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Moonfire Adept — Specialists of Eye/Oath Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crystal Thaumaturge — Specialists of Eye/Veil Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Void Evoker — Specialists of Stone/Veil Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Oracle of Chains — Specialists of Wind/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Eclipse Visionary — Specialists of Wind/Oath Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Prophetess — Specialists of Veil/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Wraith Caller — Specialists of Veil/Oath Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Idol Binder — Specialists of Oath/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Flesh Sculptor — Specialists of Eye/Oath Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Venom Alchemist — Specialists of Eye/Oath Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Sporebrewer — Specialists of Oath/Wind Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blood Draught Maker — Specialists of Stone/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Stone/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Chain Engineer — Specialists of Stone/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Stone/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Idol Mechanist — Specialists of Oath/Veil Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crystal Tinker — Specialists of Eye/Oath Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Soul Harvester — Specialists of Wind/Veil Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Shadow Puppeteer — Specialists of Wind/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blood Soothsayer — Specialists of Oath/Veil Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Sculptor — Specialists of Veil/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Eclipse Binder — Specialists of Veil/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Dream Warden — Specialists of Veil/Eye Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crystal Puppeteer — Specialists of Oath/Wind Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Flesh Weaver — Specialists of Eye/Veil Duality.
A mid presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
