card_id,card_slug,card_name,set_code,card_number,version_code,is_reprint,source_card_id,card_family,owner_faction,rarity,subtype_primary,subtype_secondary,trait_tags,keyword_tags,is_collectible,is_standard_legal,scenario_only,tutorial_only,is_unique,is_legendary,deck_copy_limit,requires_faction_lock,allowed_splash,legal_player_counts,cost_sinew,cost_sigil,cost_oath,upkeep_oath,cost_scaling_rule,cost_scaling_value,heat_cost,stone,veil,authority,vitality,guard,first_strike,initiative,can_attack,can_support,support_value_rule,wound_threshold,supports_wounded_state,supports_downed_state,supports_bound_state,supports_defeated_state,downed_marker_type,counts_for_field_control_when_downed,counts_for_field_control_when_defeated,occupies_slot_when_downed,occupies_slot_when_defeated,targetable_when_downed,targetable_when_defeated,capturable_when_downed,capturable_when_defeated,auto_restore_rounds_if_defeated,defeated_restore_destination_primary,defeated_restore_destination_fallback,play_timing,timing_class,legal_zones_to_play_from,enters_play_zone,leaves_play_default_destination,trigger_windows,resolution_priority_group,requires_target,target_rule_ref,can_be_played_during_opponent_turn,consumes_play_action,mark_reward_capture,mark_reward_plain_defeat,mark_reward_name_seizure,mark_reward_site_raid,mark_reward_arbitration_no_seizure,score_overlap_rule,is_name_object,is_edict_object,heat_on_install,heat_on_rewrite_rule,heat_on_support,heat_spend_allowed,heat_spend_use_tags,arbitration_bid_enabled,arbitration_success_options,arbitration_tie_rule,supports_injunctions,field_relevance,line_relevance,geasa_relevance,field_tag_affinity,site_control_relevant,objective_control_relevant,ready_combat_unit_for_control,blocks_slot_when_present,boss_trial_required,boss_trial_axes_required,boss_trial_repeat_counts,boss_capturable_before_trial_complete,boss_stance_start,boss_stance_progression,boss_has_aura,boss_has_retaliation,boss_mark_reward_capture,site_type,site_raid_enabled,raid_condition_ref,raid_reward_marks,site_generates_sigil_income,name_scope,name_persistent,name_install_heat,name_rewrite_heat_rule,name_arbitrable,edict_one_shot,edict_window_tags,edict_persists_after_resolution,host_sigil_unique_slot,host_sigil_control_relevant,host_sigil_generates_sigil_income,pet_support_specialist,pet_faceoff_eligible,relic_persistent,relic_row_slot_type,rules_text,rules_summary_short,lore_text,ui_badge_tags,search_tags,art_prompt_ref,render_template_ref,asset_package_ref,front_visual_family,back_visual_family,ultra_visual_override,export_enabled
340,crimson-gladiator,Crimson Gladiator,KK1,340,base,False,,Character,SkyloomTemple,Common,Mars bestiary,Anunnaki,"Mars bestiary,Anunnaki,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,0,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Crimson Gladiator,Character,Common,Mars bestiary,Anunnaki,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
341,crimson-duelmaster,Crimson Duelmaster,KK1,341,base,False,,Character,UnderwellKeepers,Common,Mars bestiary,Hawkind,"Mars bestiary,Hawkind,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Crimson Duelmaster,Character,Common,Mars bestiary,Hawkind,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
342,crimson-champion,Crimson Champion,KK1,342,base,False,,Character,UnderwellKeepers,Common,Mars bestiary,Toadkin,"Mars bestiary,Toadkin,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Crimson Champion,Character,Common,Mars bestiary,Toadkin,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
343,crimson-abomination,Crimson Abomination,KK1,343,base,False,,Character,BorderstoneGuild,Common,Mars bestiary,Kudran,"Mars bestiary,Kudran,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Crimson Abomination,Character,Common,Mars bestiary,Kudran,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
344,cliff-raider,Cliff Raider,KK1,344,base,False,,Character,UnderwellKeepers,Common,Mars bestiary,Crocavine,"Mars bestiary,Crocavine,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Cliff Raider,Character,Common,Mars bestiary,Crocavine,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
345,cinder-jackal,Cinder Jackal,KK1,345,base,False,,Character,BorderstoneGuild,Common,Mars bestiary,Anunnaki,"Mars bestiary,Anunnaki,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Cinder Jackal,Character,Common,Mars bestiary,Anunnaki,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
346,chain-wraith,Chain Wraith,KK1,346,base,False,,Character,UnderwellKeepers,Common,Mars bestiary,Anunnaki,"Mars bestiary,Anunnaki,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Chain Wraith,Character,Common,Mars bestiary,Anunnaki,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
347,chain-warlord,Chain Warlord,KK1,347,base,False,,Character,Fateforge,Common,Mars bestiary,Specari,"Mars bestiary,Specari,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Chain Warlord,Character,Common,Mars bestiary,Specari,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
348,chain-hierophant,Chain Hierophant,KK1,348,base,False,,Character,UnderwellKeepers,Common,Mars bestiary,Serpentid,"Mars bestiary,Serpentid,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Chain Hierophant,Character,Common,Mars bestiary,Serpentid,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
349,chain-duelist,Chain Duelist,KK1,349,base,False,,Character,BorderstoneGuild,Common,Mars bestiary,Boarine,"Mars bestiary,Boarine,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Chain Duelist,Character,Common,Mars bestiary,Boarine,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
350,chain-driver,Chain Driver,KK1,350,base,False,,Character,FloodbornPact,Common,Mars bestiary,Centipor,"Mars bestiary,Centipor,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,3,1,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Chain Driver,Character,Common,Mars bestiary,Centipor,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
351,carrion-stalker,Carrion Stalker,KK1,351,base,False,,Character,Fateforge,Common,Mars bestiary,Anunnaki,"Mars bestiary,Anunnaki,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,3,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Carrion Stalker,Character,Common,Mars bestiary,Anunnaki,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
352,carrion-jackal,Carrion Jackal,KK1,352,base,False,,Character,BorderstoneGuild,Common,Mars bestiary,Oxline,"Mars bestiary,Oxline,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Carrion Jackal,Character,Common,Mars bestiary,Oxline,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
353,carrion-bat,Carrion Bat,KK1,353,base,False,,Character,Fateforge,Common,Mars bestiary,Ashling,"Mars bestiary,Ashling,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Carrion Bat,Character,Common,Mars bestiary,Ashling,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
354,canyon-lurker,Canyon Lurker,KK1,354,base,False,,Character,SkyloomTemple,Common,Mars bestiary,Halor,"Mars bestiary,Halor,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Canyon Lurker,Character,Common,Mars bestiary,Halor,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
355,canyon-lord,Canyon Lord,KK1,355,base,False,,Character,FloodbornPact,Common,Mars bestiary,Cistern,"Mars bestiary,Cistern,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Canyon Lord,Character,Common,Mars bestiary,Cistern,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
356,canyon-king,Canyon King,KK1,356,base,False,,Character,SkyloomTemple,Common,Mars bestiary,Anunnaki,"Mars bestiary,Anunnaki,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,0,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Canyon King,Character,Common,Mars bestiary,Anunnaki,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
357,bronze-pitlord,Bronze Pitlord,KK1,357,base,False,,Character,BorderstoneGuild,Common,Mars bestiary,Lupine,"Mars bestiary,Lupine,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Bronze Pitlord,Character,Common,Mars bestiary,Lupine,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
358,bronze-overseer,Bronze Overseer,KK1,358,base,False,,Character,FloodbornPact,Common,Mars bestiary,Fungalid,"Mars bestiary,Fungalid,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,3,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Bronze Overseer,Character,Common,Mars bestiary,Fungalid,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
359,broken-gladiator,Broken Gladiator,KK1,359,base,False,,Character,BorderstoneGuild,Common,Mars bestiary,Beetline,"Mars bestiary,Beetline,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,3,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Broken Gladiator,Character,Common,Mars bestiary,Beetline,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
360,bound-hound,Bound Hound,KK1,360,base,False,,Character,SkyloomTemple,Common,Mars bestiary,Halor,"Mars bestiary,Halor,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Bound Hound,Character,Common,Mars bestiary,Halor,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
361,bone-tick,Bone Tick,KK1,361,base,False,,Character,UnderwellKeepers,Common,Mars bestiary,Raptrine,"Mars bestiary,Raptrine,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,0,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common","Bone Tick,Character,Common,Mars bestiary,Raptrine,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
362,bone-pit,Bone Pit,KK1,362,base,False,,Character,FloodbornPact,Common,Mars bestiary,Eelborn,"Mars bestiary,Eelborn,Mars bestiary",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,0,1,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,"Character,Common","Bone Pit,Character,Common,Mars bestiary,Eelborn,Mars bestiary",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
