card_id,name,card_family,unit_rank,section,rarity,duality,stone,wind,veil,oath,eye,weight,upkeep,initiative_label,initiative_value,guard,first_strike,rules_text,lore_text,id,created_date,updated_date,created_by_id,created_by,is_sample
574,Shackled Wraith,character,grunt,Grunts,low,Eye/Veil,1,1,2,0,2,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f4e,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
573,Shadow Binder,character,grunt,Grunts,low,Veil/Oath,0,0,2,1,0,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f4f,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
572,Shadow Eel,character,grunt,Grunts,low,Veil/Wind,1,2,3,0,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f50,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
571,Shadow Knifebearer,character,grunt,Grunts,low,Oath/Eye,0,0,0,3,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f51,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
570,Shardback Boar,character,grunt,Grunts,low,Stone/Wind,3,1,0,0,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f52,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
569,Shield Twins,character,grunt,Grunts,low,Veil/Eye,1,0,3,1,2,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f53,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
568,Siege Idol,character,grunt,Grunts,low,Wind/Eye,0,3,0,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f54,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
567,Siege Ox,character,grunt,Grunts,low,Veil/Eye,1,0,3,0,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f55,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
566,Silver Rat,character,grunt,Grunts,low,Wind/Eye,1,3,1,1,2,3,1,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f56,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
565,Slave Champion,character,grunt,Grunts,low,Eye/Stone,1,0,1,0,1,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f57,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
564,Slave Hunter,character,grunt,Grunts,low,Wind/Oath,1,3,1,1,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f58,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
563,Slime Lizard,character,grunt,Grunts,low,Veil/Stone,1,1,2,0,0,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f59,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
562,Sludge Slime,character,grunt,Grunts,low,Oath/Wind,1,2,1,3,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f5a,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
561,Soul Drinker,character,grunt,Grunts,low,Oath/Veil,1,1,2,3,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f5b,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
560,Spear Watch,character,grunt,Grunts,low,Veil/Wind,0,2,2,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f5c,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
559,Spore Drudge,character,grunt,Grunts,low,Veil/Stone,1,0,2,0,0,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f5d,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
558,Tablet Binder,character,grunt,Grunts,low,Oath/Veil,1,1,2,3,1,3,1,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f5e,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
557,Tax Enforcer,character,grunt,Grunts,low,Veil/Eye,0,1,3,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f5f,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
556,Tax Shade,character,grunt,Grunts,low,Stone/Wind,2,2,1,1,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f60,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
555,Taxlord Balash,character,grunt,Grunts,low,Wind/Eye,0,3,1,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f61,2026-04-05T21:41:54.631000,2026-04-05T21:41:54.631000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
554,Tomb Scrivener,character,grunt,Grunts,low,Wind/Oath,1,3,1,2,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f62,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
553,Toxin Whisperer,character,grunt,Grunts,low,Wind/Oath,1,2,1,1,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f63,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
552,Trap Setter,character,grunt,Grunts,low,Eye/Oath,0,0,1,1,1,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f64,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
551,Tunnel Crawler,character,grunt,Grunts,low,Stone/Wind,3,2,0,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f65,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
550,Tunnel Spider,character,grunt,Grunts,low,Oath/Stone,1,1,0,1,0,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f66,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
549,Void Horror,character,grunt,Grunts,low,Stone/Veil,3,0,1,0,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f67,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
548,Void Hymnist,character,grunt,Grunts,low,Eye/Wind,1,2,1,0,2,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f68,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
547,Void Leech,character,grunt,Grunts,low,Eye/Oath,1,1,1,1,1,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f69,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
546,Void Obelisk,character,grunt,Grunts,low,Oath/Wind,1,2,1,2,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f6a,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
545,Void Thrall,character,grunt,Grunts,low,Oath/Veil,0,0,2,2,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f6b,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
544,Vowbinder Judge,character,grunt,Grunts,low,Eye/Oath,0,1,1,1,2,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f6c,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
543,Vulture Queen,character,grunt,Grunts,low,Oath/Wind,1,2,0,2,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f6d,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
542,Whip Sergeant,character,grunt,Grunts,low,Oath/Stone,2,0,1,2,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f6e,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
541,Whipbearer,character,grunt,Grunts,low,Stone/Veil,3,0,3,0,0,3,1,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f6f,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
540,Word Eater,character,grunt,Grunts,low,Oath/Wind,0,2,0,2,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f70,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
255,Adamu,character,hero,Heroes,ultra,Stone/Oath,10,9,9,10,9,9,20,Celestial Initiative,12,6,6,"Celestial Initiative (12)
🛡️ Guard 6 • ⚔️ First Strike 6
Always acts first in combat. Reflects 25% damage. Cannot be stunned or delayed.
Bearer of the First Flame. Adamu channels divine equilibrium; when attacked, he restores 2 health to all allied units and reflects 25% damage to attackers.
When defending, this unit negates the first two attacks each round. Allied units within two tiles gain +2 to morale and +1 to all checks this turn.",,69d2d7237a6810a05fe1708d,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
269,Ashur,character,hero,Heroes,rare,Oath/Stone,6,4,3,9,4,4,14,Basic Initiative,3,4,3,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe1707f,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
268,Eresh,character,hero,Heroes,rare,Wind/Stone,6,7,3,3,3,4,10,Standard Initiative,5,3,4,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17080,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
267,Etana,character,hero,Heroes,rare,Wind/Stone,7,8,4,4,3,4,14,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17081,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
266,Iltu,character,hero,Heroes,rare,Stone/Wind,8,8,3,3,3,4,14,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17082,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
265,Irik,character,hero,Heroes,rare,Eye/Oath,3,3,4,7,7,4,12,Standard Initiative,5,3,4,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17083,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
264,Maskat,character,hero,Heroes,rare,Veil/Eye,4,4,7,4,6,4,12,Standard Initiative,5,3,4,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17084,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
263,Nammu,character,hero,Heroes,rare,Stone/Veil,9,3,9,4,4,4,18,Basic Initiative,3,4,2,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 2
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17085,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
262,Namtar,character,hero,Heroes,rare,Oath/Eye,4,4,3,9,8,4,17,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17086,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
261,Rook,character,hero,Heroes,rare,Stone/Veil,8,4,7,4,4,4,15,Basic Initiative,3,4,3,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17087,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
260,Shulgi,character,hero,Heroes,rare,Eye/Veil,3,4,6,4,7,4,12,Standard Initiative,5,3,4,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17088,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
259,Tammuz,character,hero,Heroes,rare,Eye/Wind,4,7,4,3,7,4,13,Standard Initiative,5,3,5,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe17089,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
258,Urid,character,hero,Heroes,rare,Stone/Oath,8,4,3,7,4,4,14,Basic Initiative,3,4,3,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe1708a,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
257,Zaleth,character,hero,Heroes,rare,Stone/Veil,7,3,7,4,3,4,12,Basic Initiative,3,4,2,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe1708b,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
256,Zari,character,hero,Heroes,rare,Veil/Oath,3,3,8,7,4,4,13,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe1708c,2026-04-05T21:41:55.491000,2026-04-05T21:41:55.491000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
385,Arena Juggernaut,character,,Mars bestiary,low,Stone/Eye,2,1,0,0,1,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe1700b,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
384,Ash Chieftain,character,,Mars bestiary,low,Eye/Oath,1,0,1,1,2,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe1700c,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
383,Ash Demon,character,,Mars bestiary,low,Stone/Oath,2,1,0,1,0,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe1700d,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
382,Ash Duelist,character,,Mars bestiary,low,Wind/Oath,0,2,1,1,0,1,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe1700e,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
381,Ash Ghoul,character,,Mars bestiary,low,Wind/Eye,0,2,1,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe1700f,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
380,Ash Gladiator,character,,Mars bestiary,low,Oath/Veil,1,1,3,3,0,3,1,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe17010,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
379,Ash High,character,,Mars bestiary,low,Eye/Stone,2,0,1,1,2,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe17011,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
378,Ash Leviathan,character,,Mars bestiary,low,Oath/Veil,0,0,2,3,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe17012,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
377,Ash Mite,character,,Mars bestiary,low,Oath/Wind,1,2,0,2,0,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe17013,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
376,Ash Nomad,character,,Mars bestiary,low,Veil/Eye,0,1,3,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe17014,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
375,Ash Revenant,character,,Mars bestiary,low,Oath/Eye,1,1,1,2,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe17015,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
374,Ash Spider,character,,Mars bestiary,low,Veil/Eye,1,1,2,1,1,2,0,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe17016,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
